,log2FoldChange
FBgn0030432,0.40439115841220885
FBgn0022213,0.40427504834414585
FBgn0265751,0.403717882000022
FBgn0005671,0.4030364907224513
FBgn0036446,0.4026215907021411
FBgn0003076,0.40257325263684596
FBgn0286883,0.40241742980294265
FBgn0038763,0.40236693104970306
FBgn0285913,0.40212104824317574
FBgn0002962,0.40176177054392975
FBgn0030512,0.4007835496484473
FBgn0041582,0.40071505919849953
FBgn0262108,0.40037198667414536
FBgn0037956,0.4003057827426229
FBgn0038149,0.4002918144808766
FBgn0029906,0.40023745794073
FBgn0025469,0.39935519429524746
FBgn0025693,0.398988299860747
FBgn0039155,0.3987907915477641
FBgn0038438,0.3983133550214871
FBgn0037323,0.39810091680801035
FBgn0033744,0.39789987658279136
FBgn0039017,0.39788224678042755
FBgn0037234,0.3974365323321107
FBgn0051373,0.3965320923315056
FBgn0085453,0.39592289678874515
FBgn0050340,0.39504055203075195
FBgn0038252,0.39496207825194046
FBgn0286511,0.3947014356465315
FBgn0016078,0.39462849190288546
FBgn0033266,0.3943099935693875
FBgn0041150,0.39428880044167885
FBgn0034151,0.39425047176117967
FBgn0026619,0.39417886996200596
FBgn0033761,0.39386455730498987
FBgn0033945,0.39379192771382054
FBgn0005619,0.39362241245023527
FBgn0051457,0.3933039537171611
FBgn0029524,0.3932112595871142
FBgn0035868,0.3924881336794852
FBgn0259834,0.39239721286381807
FBgn0053547,0.392243337525866
FBgn0017414,0.392241549215003
FBgn0030066,0.3921528702738766
FBgn0038588,0.39165652046174815
FBgn0260243,0.39160999041799144
FBgn0286928,0.39124252971439366
FBgn0033996,0.39116212606057515
FBgn0015614,0.3908671437949439
FBgn0025866,0.3905690515307348
FBgn0039538,0.3904254526230816
FBgn0001128,0.3901702106212959
FBgn0039249,0.38985377004688265
FBgn0259244,0.38915521038975676
FBgn0003896,0.3888275153949025
FBgn0040823,0.38877970536534373
FBgn0038058,0.38856748138299113
FBgn0028425,0.38819407174593146
FBgn0038974,0.3881548049551127
FBgn0261458,0.3873634353022468
FBgn0029914,0.3870073973139955
FBgn0037824,0.38680166230331436
FBgn0037811,0.38541569064450987
FBgn0030666,0.38529716254537444
FBgn0021750,0.38526077662822217
FBgn0030963,0.38508194813398716
FBgn0037540,0.3850077318590583
FBgn0037664,0.38478498439830505
FBgn0030431,0.3846634369380535
FBgn0031623,0.38429839935368443
FBgn0030603,0.38296441263993936
FBgn0035978,0.3826418961054308
FBgn0266706,0.3815167785659823
FBgn0033244,0.38151444705206533
FBgn0002036,0.3810463859668269
FBgn0037117,0.3806869935139193
FBgn0265605,0.38045728965802883
FBgn0029861,0.3801860044191401
FBgn0025186,0.3799802025288329
FBgn0002021,0.3786105465377725
FBgn0029969,0.3785936977150359
FBgn0034141,0.37854740769093614
FBgn0026630,0.3784409774753939
FBgn0020392,0.37842462253286335
FBgn0086779,0.3780069673075456
FBgn0038134,0.37785990231679295
FBgn0030073,0.3776892741908506
FBgn0037634,0.37729277756500856
FBgn0031501,0.3769504525998234
FBgn0030048,0.37644808458145723
FBgn0013759,0.37644171261368925
FBgn0003162,0.37576777727305205
FBgn0038097,0.3756539712781683
FBgn0260743,0.37463683444126095
FBgn0036279,0.3744949144155035
FBgn0004191,0.37396116738158747
FBgn0032906,0.3738151442828887
FBgn0264386,0.3737579855262271
FBgn0030343,0.3736021501173656
FBgn0035543,0.37277527634305474
FBgn0263110,0.37229086703370773
FBgn0036689,0.372081616760871
FBgn0043841,0.37170080169039066
FBgn0038928,0.37147392756830483
FBgn0040233,0.37089258579869366
FBgn0034365,0.37056448795902297
FBgn0052016,0.37055081604017426
FBgn0062928,0.37031419325449194
FBgn0000083,0.3700018226861501
FBgn0262685,0.36993461994100574
FBgn0053969,0.36936270068867777
FBgn0030964,0.36916533897539106
FBgn0032783,0.36892813342356373
FBgn0039638,0.3682127204963252
FBgn0030286,0.36796982672539236
FBgn0004179,0.3679284569848056
FBgn0037592,0.36766788530650923
FBgn0036764,0.36742538058138025
FBgn0038943,0.3671321845611553
FBgn0283535,0.36711108112860147
FBgn0039073,0.36681732442091236
FBgn0051674,0.3667194487349335
FBgn0033458,0.3664071325015368
FBgn0032078,0.3662328961336817
FBgn0086070,0.3662083926688478
FBgn0025637,0.3660124935158269
FBgn0051729,0.36529321856076913
FBgn0012036,0.3652427736905561
FBgn0032733,0.36509305234523454
FBgn0052451,0.36501294750757973
FBgn0029943,0.36452615563955254
FBgn0037897,0.3642093903198211
FBgn0037944,0.3641293527887131
FBgn0014417,0.3638550761792094
FBgn0040089,0.36313059038793283
FBgn0085420,0.3628135290098559
FBgn0261550,0.3627977997379582
FBgn0051092,0.36260535173345415
FBgn0051119,0.3624672053626915
FBgn0000055,0.3624005554664391
FBgn0265575,0.3619738956110669
FBgn0033261,0.36175450809480897
FBgn0267002,0.36162580800350874
FBgn0264539,0.3615522322569168
FBgn0031170,0.3614116913558407
FBgn0030803,0.36120103372823004
FBgn0058160,0.36104914071183825
FBgn0017581,0.3609347991342389
FBgn0037546,0.360721274176334
FBgn0050414,0.3607180556038902
FBgn0042696,0.36030943753467976
FBgn0032382,0.36020870706817504
FBgn0052475,0.3595657963567714
FBgn0003114,0.35906709380490676
FBgn0000810,0.3590102675662644
FBgn0011703,0.3586033563758776
FBgn0034073,0.35834808986287586
FBgn0039170,0.3582285803118068
FBgn0028670,0.3580329633475048
FBgn0001137,0.35784923630585314
FBgn0033010,0.3577091875688536
FBgn0053523,0.3572802758543266
FBgn0037620,0.35707412232690144
FBgn0030678,0.3568988513542576
FBgn0086687,0.3566651985478847
FBgn0036889,0.35637207225079626
FBgn0039890,0.35621573916573396
FBgn0037171,0.35601531131071534
FBgn0030551,0.3559704664886239
FBgn0035847,0.3559556116464471
FBgn0024957,0.3556563817820849
FBgn0023441,0.3554710111079475
FBgn0036008,0.3552166822072875
FBgn0052412,0.354951816365446
FBgn0264704,0.3549162612229072
FBgn0027279,0.3549032728992885
FBgn0051151,0.3548961227070673
FBgn0032455,0.3545279875109474
FBgn0030178,0.35439844827703126
FBgn0031381,0.354308991070394
FBgn0029689,0.3540604889821858
FBgn0005695,0.35388491601472205
FBgn0051673,0.35350571895123567
FBgn0024315,0.35258076573384006
FBgn0030272,0.3524828977995901
FBgn0036155,0.3522021846300761
FBgn0036566,0.3521182398824633
FBgn0011770,0.35145493467883504
FBgn0267560,0.3511938733609318
FBgn0013718,0.3508947559710167
FBgn0040153,0.3507095103926135
FBgn0028476,0.35012985383114115
FBgn0037643,0.35000833596971415
FBgn0284250,0.34965036462034793
FBgn0038147,0.349633730165209
FBgn0262975,0.349556090959703
FBgn0036848,0.3491245053149242
FBgn0010053,0.3491214595031163
FBgn0004369,0.3488202354390399
FBgn0046692,0.34863513698743503
FBgn0265192,0.3484566525486857
FBgn0010246,0.34808079136516823
FBgn0015477,0.34800934390496713
FBgn0259749,0.3478132357503423
FBgn0001248,0.34776625798401345
FBgn0023215,0.347660799349359
FBgn0261283,0.34730894843476645
FBgn0031479,0.34726913012417593
FBgn0050410,0.34696979378015186
FBgn0040344,0.3465898875944149
FBgn0052350,0.3461976734989016
FBgn0036239,0.3461757822577908
FBgn0263395,0.3459762669140586
FBgn0053635,0.3455011051743855
FBgn0001124,0.3446326407689506
FBgn0259923,0.3445213819725774
FBgn0029911,0.34426626074743594
FBgn0051998,0.3440104384238474
FBgn0034694,0.3437036202623946
FBgn0040366,0.34351431173969893
FBgn0036671,0.34302445585033614
FBgn0040985,0.3426864949206503
FBgn0086691,0.34248656444749354
FBgn0031374,0.3424650003257267
FBgn0037544,0.3423896690605577
FBgn0032907,0.34208226121180746
FBgn0034136,0.3417587640911343
FBgn0036663,0.3412395678622013
FBgn0032517,0.3408679450436817
FBgn0266322,0.34028589723294866
FBgn0002901,0.3402830286896887
FBgn0270927,0.33942881326492913
FBgn0032791,0.3393224845777962
FBgn0263697,0.33930223218739747
FBgn0267849,0.33915747069632124
FBgn0030932,0.3389598074392841
FBgn0266687,0.3384663112034241
FBgn0037472,0.338336822301077
FBgn0260817,0.33825667874841553
FBgn0036294,0.3381346234250224
FBgn0054027,0.3381120567779941
FBgn0283657,0.3380813931784483
FBgn0266457,0.3380281244825175
FBgn0030301,0.3380225058770794
FBgn0032519,0.3377129568317837
FBgn0028468,0.3375606971754969
FBgn0036121,0.33747790429736446
FBgn0025808,0.3374015899625277
FBgn0261387,0.3371630190824844
FBgn0085246,0.33709507964982
FBgn0030141,0.3370881875306002
FBgn0038381,0.33702998441823306
FBgn0065098,0.3369939646550158
FBgn0033740,0.336604945124446
FBgn0066292,0.33616004306021685
FBgn0033451,0.33614112412447944
FBgn0027581,0.33582879144416405
FBgn0034804,0.33579116201272724
FBgn0040384,0.3357314884426462
FBgn0086358,0.3356493961213887
FBgn0034399,0.3350895918532216
FBgn0003525,0.334786814952151
FBgn0031044,0.33432877381726306
FBgn0026441,0.33407125534937965
FBgn0030481,0.33404616828488226
FBgn0036759,0.33362840372183866
FBgn0027539,0.3333697798526311
FBgn0036187,0.33300560773030285
FBgn0033093,0.33285563952534114
FBgn0035989,0.33285436908333393
FBgn0263768,0.3326523807322019
FBgn0011227,0.33265031397953876
FBgn0032259,0.33264368139220624
FBgn0036498,0.33259643377972214
FBgn0265761,0.33229638834502845
FBgn0036395,0.33227013305704234
FBgn0044871,0.33176065170765434
FBgn0039532,0.3317116414730261
FBgn0039634,0.3312989424807549
FBgn0035336,0.3310663759456486
FBgn0028789,0.3310368647825159
FBgn0083956,0.330897867485839
FBgn0035760,0.33074695898849876
FBgn0031853,0.3302738336386624
FBgn0050178,0.33025956016400315
FBgn0021764,0.3302517965361719
FBgn0036396,0.32960926927397255
FBgn0039251,0.32923993811157587
FBgn0027052,0.32893708103563124
FBgn0039126,0.3287131434582191
FBgn0031171,0.32871011923510496
FBgn0026593,0.32861549093003956
FBgn0030351,0.3282549359570867
FBgn0020248,0.3279507040658705
FBgn0000566,0.32792843724062853
FBgn0003450,0.3272933521421131
FBgn0033473,0.32717159662961637
FBgn0033783,0.3265902268805822
FBgn0004882,0.3265330658611601
FBgn0041629,0.32595666034826776
FBgn0021738,0.32555553992935854
FBgn0266699,0.3255007684993794
FBgn0011589,0.3253385519786279
FBgn0014011,0.32491035648158334
FBgn0035676,0.324894457748127
FBgn0265525,0.3243517159619215
FBgn0034542,0.32414086589174324
FBgn0260997,0.3237958258199838
FBgn0053147,0.32376545613914354
FBgn0038049,0.3232649980588454
FBgn0036341,0.3227101736573691
FBgn0261986,0.3225984303186325
FBgn0011573,0.3222308882457278
FBgn0043900,0.3217133313214306
FBgn0023216,0.320854023586219
FBgn0022702,0.3204238231014287
FBgn0039240,0.32012193289679436
FBgn0025820,0.3197455413633856
FBgn0020556,0.3194748488121936
FBgn0260758,0.3193616234374691
FBgn0030228,0.31934969516606876
FBgn0031834,0.31909676374218504
FBgn0010317,0.3190524772264877
FBgn0038675,0.3185530665849321
FBgn0038013,0.31837425561444166
FBgn0037354,0.3183515806687121
FBgn0032955,0.3181348840479208
FBgn0000577,0.317911224838873
FBgn0037583,0.3174293750801861
FBgn0052179,0.3166677503048124
FBgn0033876,0.31636450908839553
FBgn0034708,0.3163465219592998
FBgn0033252,0.3160069115126939
FBgn0264556,0.3159923401524624
FBgn0035515,0.3159676927024549
FBgn0015359,0.3149788237549101
FBgn0037514,0.3149683638503217
FBgn0005632,0.3149206854763413
FBgn0030013,0.314917380317813
FBgn0037345,0.314087861220611
FBgn0010397,0.3137719376957578
FBgn0036410,0.3131922928597169
FBgn0058263,0.3131722642413893
FBgn0033101,0.31290252429340676
FBgn0031457,0.3127294956984781
FBgn0083962,0.31251707409623775
FBgn0031483,0.3122944099644014
FBgn0085377,0.3122860169039953
FBgn0033019,0.3122763470305533
FBgn0033762,0.3119994262104968
FBgn0034398,0.31197122775230796
FBgn0003256,0.3117009714677403
FBgn0003210,0.3110959861207546
FBgn0030276,0.3106545065803126
FBgn0000414,0.31046069594758396
FBgn0003358,0.3103533832811432
FBgn0052473,0.3102926328591454
FBgn0026876,0.3102409914848573
FBgn0003165,0.3102367564683832
FBgn0032032,0.31018796652997055
FBgn0000114,0.31008783259216965
FBgn0005198,0.31001041347524944
FBgn0013799,0.30987424357362275
FBgn0038548,0.30983561422215383
FBgn0032014,0.3095698583601823
FBgn0262902,0.30932301542020035
FBgn0038550,0.30924201912702987
FBgn0029801,0.308797483884292
FBgn0032929,0.30787647608608726
FBgn0035173,0.3077030087856276
FBgn0032262,0.3076395992330508
FBgn0052205,0.3073232825413713
FBgn0034946,0.30720325555008615
FBgn0034962,0.30702558632227567
FBgn0004854,0.3066254328107307
FBgn0261811,0.30654973031864763
FBgn0029723,0.3064400912782753
FBgn0027521,0.3064056943019507
FBgn0040375,0.3062692470723477
FBgn0267376,0.30612306270040907
FBgn0031988,0.3053175607877711
FBgn0086784,0.30483059352477254
FBgn0263745,0.3045219839360082
FBgn0036993,0.30412947139437324
FBgn0037702,0.3038164564302594
FBgn0031049,0.3037528708752585
FBgn0035980,0.30299877871826497
FBgn0002641,0.3025812977919702
FBgn0040324,0.30253563517752446
FBgn0033426,0.3024412126679776
FBgn0069354,0.3022490481262388
FBgn0030581,0.3022063889891046
FBgn0032869,0.3021229282164201
FBgn0031129,0.3020754844991842
FBgn0000405,0.3020676508003753
FBgn0039942,0.30200064585225483
FBgn0004419,0.3019504952369148
FBgn0044510,0.30182648847896504
FBgn0030731,0.3017806251608233
FBgn0039915,0.3016675840973929
FBgn0037019,0.30103063881638187
FBgn0085520,0.30057185270494646
FBgn0031638,0.30044856913988904
FBgn0050392,0.30037027611897427
FBgn0037722,0.3002394337169492
FBgn0015919,0.30023736075695
FBgn0035358,0.29982375333442796
FBgn0011666,0.29975180218953273
FBgn0032350,0.2996984269675602
FBgn0003392,0.29962429116810035
FBgn0030883,0.299324263239125
FBgn0037923,0.29930124550442305
FBgn0259178,0.2989811927600884
FBgn0260659,0.2989774966637003
FBgn0034081,0.29884845169170476
FBgn0035540,0.29881145474591947
FBgn0032724,0.29816540797879126
FBgn0086254,0.29791674751127983
FBgn0261532,0.2978316478160025
FBgn0037376,0.297111171279542
FBgn0036273,0.2969324822788609
FBgn0029997,0.2967178187020458
FBgn0037844,0.2966702706079166
FBgn0035955,0.29662563460820485
FBgn0020224,0.2960663083839001
FBgn0051852,0.29588998583237835
FBgn0028560,0.29583385774011695
FBgn0261722,0.29550379372596614
FBgn0003116,0.2953346060958974
FBgn0035020,0.2950113374814313
FBgn0032763,0.29498342143691986
FBgn0013732,0.2944949901400922
FBgn0087039,0.2944087596240275
FBgn0033903,0.2943510077837059
FBgn0266218,0.29434055406761767
FBgn0001149,0.2941142549489716
FBgn0033315,0.29407004636760853
FBgn0001612,0.2938872152433048
FBgn0039219,0.29360272101160717
FBgn0032704,0.29347270495104294
FBgn0033677,0.29325369340059176
FBgn0030685,0.293149488335647
FBgn0031995,0.2930492334964888
FBgn0014869,0.2930012760930505
FBgn0262577,0.2929979411944419
FBgn0033005,0.2927372427139924
FBgn0037338,0.29261897753922217
FBgn0037290,0.29248375451776976
FBgn0041087,0.2924741984029155
FBgn0037315,0.29225887219853997
FBgn0063923,0.29217961800216213
FBgn0037377,0.29194308022927407
FBgn0053792,0.29183941048496737
FBgn0030968,0.2918066474071904
FBgn0050055,0.29165089423423873
FBgn0000404,0.2916449192704719
FBgn0003187,0.2912484384817773
FBgn0051268,0.2905821725554285
FBgn0039637,0.2902461421772116
FBgn0033984,0.29005265213178805
FBgn0259140,0.28999298774981963
FBgn0032189,0.28996687689157674
FBgn0039528,0.2897517399396939
FBgn0266570,0.2896888453418777
FBgn0032824,0.28950309074899794
FBgn0010288,0.28915983942206863
FBgn0028664,0.2890961706341402
FBgn0050022,0.2885838604046431
FBgn0262962,0.2882894455885914
FBgn0000395,0.2882343965743935
FBgn0051278,0.2879729699553747
FBgn0034729,0.2878226582268863
FBgn0040372,0.2874865356888303
FBgn0032910,0.2874093842490086
FBgn0038318,0.28722730926767953
FBgn0034423,0.28711714208120964
FBgn0262945,0.2866366200136586
FBgn0026582,0.2862828804467202
FBgn0023000,0.2862138637819332
FBgn0034894,0.2858754194708981
FBgn0037537,0.2853594923869365
FBgn0026869,0.28476689567236096
FBgn0037710,0.2845469684908749
FBgn0267715,0.2843282326343074
FBgn0030088,0.28424761962088035
FBgn0034999,0.2841873725494096
FBgn0037298,0.2836084466213304
FBgn0040928,0.28358338892456125
FBgn0033453,0.28347868792241276
FBgn0053978,0.28346319866836683
FBgn0051360,0.283354021174739
FBgn0037468,0.2832408117419561
FBgn0024222,0.28318897598266835
FBgn0037144,0.2831433185432099
FBgn0036461,0.2831154956995531
FBgn0266053,0.28295721300031845
FBgn0011661,0.28287762612980716
FBgn0050069,0.28246275597806914
FBgn0000504,0.2824121692551621
FBgn0034965,0.2818779357252737
FBgn0050496,0.28182148588027217
FBgn0004400,0.281727213495882
FBgn0037465,0.28150403531739365
FBgn0002948,0.2813092203968842
FBgn0032474,0.28125346531850837
FBgn0020622,0.2812363671593446
FBgn0024734,0.2809554426670638
FBgn0259700,0.2807772875243001
FBgn0083981,0.28069633462037885
FBgn0037556,0.28049625048426147
FBgn0033607,0.28034660858572924
FBgn0030699,0.2802596924840827
FBgn0037747,0.28017246585857414
FBgn0004648,0.2801689592554987
FBgn0037836,0.28015329276117434
FBgn0053145,0.2801267698357184
FBgn0052196,0.2798985976538379
FBgn0050403,0.2793370050060206
FBgn0031098,0.2793098079242068
FBgn0035839,0.27927597180424246
FBgn0066101,0.2792105194521173
FBgn0020653,0.27911536083695443
FBgn0015543,0.2785668566400607
FBgn0033683,0.2785504146977942
FBgn0014032,0.27831167909538357
FBgn0025720,0.27828882581636377
FBgn0260934,0.2782355464870737
FBgn0053775,0.2780376565292478
FBgn0028952,0.2778306014318956
FBgn0036760,0.27779619295721636
FBgn0259791,0.2777620656432116
FBgn0051961,0.2777386447567018
FBgn0039020,0.2770165760790698
FBgn0037336,0.27695738774610834
FBgn0036292,0.2768664463721127
FBgn0004057,0.276768979967814
FBgn0026570,0.2763209273732515
FBgn0260771,0.2759522263176287
FBgn0023094,0.2758727914115856
FBgn0003462,0.2757957317929541
FBgn0261787,0.275721968087468
FBgn0000100,0.2754534243369972
FBgn0029996,0.27511596242443687
FBgn0050010,0.27491860309484417
FBgn0051216,0.2746449705520656
FBgn0000709,0.27461139557611297
FBgn0031059,0.27445885288049826
FBgn0015553,0.27444401429601395
FBgn0028497,0.2743591068770073
FBgn0029820,0.2742990151337084
FBgn0031961,0.27398540465472143
FBgn0265767,0.273897592328506
FBgn0026148,0.2737390744081322
FBgn0030710,0.2734966484987265
FBgn0023530,0.2729891011274093
FBgn0030695,0.27291104684332107
FBgn0030801,0.2727986763250407
FBgn0036117,0.2726390100666227
FBgn0023506,0.27223559495112853
FBgn0035670,0.2721712852163454
FBgn0033777,0.27217126305146744
FBgn0039459,0.27184392300408067
FBgn0030323,0.2717901797413554
FBgn0039993,0.2714773447233532
FBgn0033199,0.2711799417166005
FBgn0000808,0.2711340161615479
FBgn0027490,0.270792317496091
FBgn0045073,0.27078239573397067
FBgn0039099,0.2707545081666336
FBgn0264449,0.2706777163401825
FBgn0011642,0.2701142671287745
FBgn0067779,0.2700699237988715
FBgn0037809,0.26964619023805775
FBgn0001108,0.2693039998550528
FBgn0014075,0.26915603002287414
FBgn0038390,0.26905293594381247
FBgn0035941,0.26859705220370955
FBgn0003744,0.2685596327213152
FBgn0270926,0.26773864068385617
FBgn0265810,0.26771247564501593
FBgn0037807,0.26767294076861825
FBgn0000097,0.2674086300293746
FBgn0052446,0.2673760185685343
FBgn0051262,0.2673335497603636
FBgn0031640,0.267313447783898
FBgn0267726,0.26699225610064165
FBgn0034521,0.26682979190336836
FBgn0032817,0.26678945711985086
FBgn0000479,0.2667656429147334
FBgn0037525,0.26667342742692873
FBgn0000927,0.2666375542374793
FBgn0031048,0.2663269546422521
FBgn0033900,0.2660889772758946
FBgn0029079,0.26587914267338647
FBgn0035896,0.2657624019355624
FBgn0037535,0.265711647129727
FBgn0038828,0.26559887070644495
FBgn0037028,0.26506987848671987
FBgn0032005,0.2650524740029125
FBgn0015001,0.2650243521735126
FBgn0030693,0.26473693350884403
FBgn0033212,0.2647348460675686
FBgn0025352,0.26467248282399797
FBgn0023172,0.26456115310672773
FBgn0259978,0.26415467458980196
FBgn0038428,0.26391494882871325
FBgn0038424,0.26389613283184615
FBgn0029936,0.2638530461066115
FBgn0034046,0.2635117805379873
FBgn0266397,0.26318552163098535
FBgn0032997,0.26307610905618034
FBgn0010100,0.2628974128233796
FBgn0250830,0.26289613605679624
FBgn0037757,0.26286951308258516
FBgn0266720,0.2628518283617173
FBgn0034027,0.2627065802566987
FBgn0086370,0.2623925412907266
